file,true_mod,snr_db,arm,chosen_mod,mod_correct,status,confidence,est_ber,est_ber_valid,measured_ber,decodes,confidently_wrong,old_rule_ok,lock_failures,chain_runs,secs,reason
16qam_13dB_3021,16qam,13,search,16qam,True,ok,0.9287,4.756e-05,True,5e-05,True,False,True,,1,0.287,
16qam_13dB_4021,16qam,13,truth-params,16qam,True,ok,0.8867,3.391e-05,True,0.0,True,False,True,,1,0.275,
16qam_13dB_4021,16qam,13,s2-top,16qam,True,ok,0.8867,3.391e-05,True,0.0,True,False,True,,1,0.253,
16qam_13dB_4021,16qam,13,search,16qam,True,ok,0.8867,3.391e-05,True,0.0,True,False,True,,1,0.284,
16qam_13dB_5021,16qam,13,truth-params,16qam,True,ok,0.938,3.418e-05,True,0.0,True,False,True,,1,0.282,
16qam_13dB_5021,16qam,13,s2-top,16qam,True,ok,0.9407,3.419e-05,True,0.0,True,False,True,,1,0.283,
16qam_13dB_5021,16qam,13,search,16qam,True,ok,0.9407,3.419e-05,True,0.0,True,False,True,,1,0.297,
16qam_13dB_6021,16qam,13,truth-params,16qam,True,ok,0.892,5.751e-05,True,0.0,True,False,True,,1,0.271,
16qam_13dB_6021,16qam,13,s2-top,16qam,True,ok,0.892,5.751e-05,True,0.0,True,False,True,,1,0.258,
16qam_13dB_6021,16qam,13,search,16qam,True,ok,0.892,5.751e-05,True,0.0,True,False,True,,1,0.293,
16qam_13dB_7021,16qam,13,truth-params,16qam,True,ok,0.9336,3.804e-05,True,5e-05,True,False,True,,1,0.274,
